hist_id,event_attr_id,event_timestamp,release_label,time,actual,forecast,previous
89029,173,1987-03-01 09:00:00,"Mar 01, 1987  (Feb)",04:00,52.60,,54.90
89028,173,1987-02-01 09:00:00,"Feb 01, 1987  (Jan)",04:00,54.90,,50.50
89027,173,1987-01-01 09:00:00,"Jan 01, 1987  (Dec)",04:00,50.50,,51.20
89026,173,1986-12-01 09:00:00,"Dec 01, 1986  (Nov)",04:00,51.20,,51.20
89025,173,1986-11-01 09:00:00,"Nov 01, 1986  (Oct)",04:00,51.20,,52.40
89024,173,1986-10-01 09:00:00,"Oct 01, 1986  (Sep)",04:00,52.40,,52.60
89023,173,1986-09-01 09:00:00,"Sep 01, 1986  (Aug)",04:00,52.60,,48.00
89022,173,1986-08-01 09:00:00,"Aug 01, 1986  (Jul)",04:00,48.00,,50.50
89021,173,1986-07-01 09:00:00,"Jul 01, 1986  (Jun)",04:00,50.50,,53.40
89020,173,1986-06-01 09:00:00,"Jun 01, 1986  (May)",04:00,53.40,,49.70
89019,173,1986-05-01 09:00:00,"May 01, 1986  (Apr)",04:00,49.70,,51.00
89018,173,1986-04-01 09:00:00,"Apr 01, 1986  (Mar)",04:00,51.00,,51.00
89017,173,1986-03-01 09:00:00,"Mar 01, 1986  (Feb)",04:00,51.00,,51.20
89016,173,1986-02-01 09:00:00,"Feb 01, 1986  (Jan)",04:00,51.20,,50.70
89015,173,1986-01-01 09:00:00,"Jan 01, 1986  (Dec)",04:00,50.70,,52.00
89014,173,1985-12-01 09:00:00,"Dec 01, 1985  (Nov)",04:00,52.00,,50.90
89013,173,1985-11-01 09:00:00,"Nov 01, 1985  (Oct)",04:00,50.90,,49.90
89012,173,1985-10-01 09:00:00,"Oct 01, 1985  (Sep)",04:00,49.90,,47.70
89011,173,1985-09-01 09:00:00,"Sep 01, 1985  (Aug)",04:00,47.70,,47.90
89010,173,1985-08-01 09:00:00,"Aug 01, 1985  (Jul)",04:00,47.90,,47.80
89009,173,1985-07-01 09:00:00,"Jul 01, 1985  (Jun)",04:00,47.80,,47.10
89008,173,1985-06-01 09:00:00,"Jun 01, 1985  (May)",04:00,47.10,,48.20
89007,173,1985-05-01 09:00:00,"May 01, 1985  (Apr)",04:00,48.20,,47.80
89006,173,1985-04-01 09:00:00,"Apr 01, 1985  (Mar)",04:00,47.80,,49.90
89005,173,1985-03-01 09:00:00,"Mar 01, 1985  (Feb)",04:00,49.90,,50.30
89004,173,1985-02-01 09:00:00,"Feb 01, 1985  (Jan)",04:00,50.30,,50.60
89003,173,1985-01-01 09:00:00,"Jan 01, 1985  (Dec)",04:00,50.60,,50.30
89002,173,1984-12-01 09:00:00,"Dec 01, 1984  (Nov)",04:00,50.30,,50.80
89001,173,1984-11-01 09:00:00,"Nov 01, 1984  (Oct)",04:00,50.80,,50.00
89000,173,1984-10-01 09:00:00,"Oct 01, 1984  (Sep)",04:00,50.00,,53.00
88999,173,1984-09-01 09:00:00,"Sep 01, 1984  (Aug)",04:00,53.00,,56.10
88998,173,1984-08-01 09:00:00,"Aug 01, 1984  (Jul)",04:00,56.10,,58.10
88997,173,1984-07-01 09:00:00,"Jul 01, 1984  (Jun)",04:00,58.10,,58.60
88996,173,1984-06-01 09:00:00,"Jun 01, 1984  (May)",04:00,58.60,,61.00
88995,173,1984-05-01 09:00:00,"May 01, 1984  (Apr)",04:00,61.00,,58.90
88994,173,1984-04-01 09:00:00,"Apr 01, 1984  (Mar)",04:00,58.90,,61.30
88993,173,1984-03-01 09:00:00,"Mar 01, 1984  (Feb)",04:00,61.30,,60.50
88992,173,1984-02-01 09:00:00,"Feb 01, 1984  (Jan)",04:00,60.50,,69.90
88991,173,1984-01-01 09:00:00,"Jan 01, 1984  (Dec)",04:00,69.90,,66.00
88990,173,1983-12-01 09:00:00,"Dec 01, 1983  (Nov)",04:00,66.00,,64.40
88989,173,1983-11-01 09:00:00,"Nov 01, 1983  (Oct)",04:00,64.40,,62.50
88988,173,1983-10-01 09:00:00,"Oct 01, 1983  (Sep)",04:00,62.50,,63.10
88987,173,1983-09-01 09:00:00,"Sep 01, 1983  (Aug)",04:00,63.10,,63.60
88986,173,1983-08-01 09:00:00,"Aug 01, 1983  (Jul)",04:00,63.60,,57.50
88985,173,1983-07-01 09:00:00,"Jul 01, 1983  (Jun)",04:00,57.50,,56.10
88984,173,1983-06-01 09:00:00,"Jun 01, 1983  (May)",04:00,56.10,,54.20
88983,173,1983-05-01 09:00:00,"May 01, 1983  (Apr)",04:00,54.20,,53.90
88982,173,1983-04-01 09:00:00,"Apr 01, 1983  (Mar)",04:00,53.90,,54.40
88981,173,1983-03-01 09:00:00,"Mar 01, 1983  (Feb)",04:00,54.40,,46.00
88980,173,1983-02-01 09:00:00,"Feb 01, 1983  (Jan)",04:00,46.00,,42.80
88979,173,1983-01-01 09:00:00,"Jan 01, 1983  (Dec)",04:00,42.80,,39.20
88978,173,1982-12-01 09:00:00,"Dec 01, 1982  (Nov)",04:00,39.20,,39.40
88977,173,1982-11-01 09:00:00,"Nov 01, 1982  (Oct)",04:00,39.40,,38.80
88976,173,1982-10-01 09:00:00,"Oct 01, 1982  (Sep)",04:00,38.80,,38.30
88975,173,1982-09-01 09:00:00,"Sep 01, 1982  (Aug)",04:00,38.30,,38.40
88974,173,1982-08-01 09:00:00,"Aug 01, 1982  (Jul)",04:00,38.40,,38.30
88973,173,1982-07-01 09:00:00,"Jul 01, 1982  (Jun)",04:00,38.30,,35.50
88972,173,1982-06-01 09:00:00,"Jun 01, 1982  (May)",04:00,35.50,,37.80
88971,173,1982-05-01 09:00:00,"May 01, 1982  (Apr)",04:00,37.80,,36.80
88970,173,1982-04-01 09:00:00,"Apr 01, 1982  (Mar)",04:00,36.80,,38.30
88969,173,1982-03-01 09:00:00,"Mar 01, 1982  (Feb)",04:00,38.30,,38.20
88968,173,1982-02-01 09:00:00,"Feb 01, 1982  (Jan)",04:00,38.20,,37.80
88967,173,1982-01-01 09:00:00,"Jan 01, 1982  (Dec)",04:00,37.80,,36.10
88966,173,1981-12-01 09:00:00,"Dec 01, 1981  (Nov)",04:00,36.10,,40.00
88965,173,1981-11-01 09:00:00,"Nov 01, 1981  (Oct)",04:00,40.00,,42.50
88964,173,1981-10-01 09:00:00,"Oct 01, 1981  (Sep)",04:00,42.50,,48.30
88963,173,1981-09-01 09:00:00,"Sep 01, 1981  (Aug)",04:00,48.30,,46.70
88962,173,1981-08-01 09:00:00,"Aug 01, 1981  (Jul)",04:00,46.70,,50.70
88961,173,1981-07-01 09:00:00,"Jul 01, 1981  (Jun)",04:00,50.70,,53.50
88960,173,1981-06-01 09:00:00,"Jun 01, 1981  (May)",04:00,53.50,,51.60
88959,173,1981-05-01 09:00:00,"May 01, 1981  (Apr)",04:00,51.60,,49.60
88958,173,1981-04-01 09:00:00,"Apr 01, 1981  (Mar)",04:00,49.60,,48.80
88957,173,1981-03-01 09:00:00,"Mar 01, 1981  (Feb)",04:00,48.80,,49.20
88956,173,1981-02-01 09:00:00,"Feb 01, 1981  (Jan)",04:00,49.20,,53.00
88955,173,1981-01-01 09:00:00,"Jan 01, 1981  (Dec)",04:00,53.00,,58.20
88954,173,1980-12-01 09:00:00,"Dec 01, 1980  (Nov)",04:00,58.20,,55.50
88953,173,1980-11-01 09:00:00,"Nov 01, 1980  (Oct)",04:00,55.50,,50.10
88952,173,1980-10-01 09:00:00,"Oct 01, 1980  (Sep)",04:00,50.10,,45.50
88951,173,1980-09-01 09:00:00,"Sep 01, 1980  (Aug)",04:00,45.50,,35.00
88950,173,1980-08-01 09:00:00,"Aug 01, 1980  (Jul)",04:00,35.00,,30.30
88949,173,1980-07-01 09:00:00,"Jul 01, 1980  (Jun)",04:00,30.30,,29.40
88948,173,1980-06-01 09:00:00,"Jun 01, 1980  (May)",04:00,29.40,,37.40
88947,173,1980-05-01 09:00:00,"May 01, 1980  (Apr)",04:00,37.40,,43.60
88946,173,1980-04-01 09:00:00,"Apr 01, 1980  (Mar)",04:00,43.60,,50.20
88945,173,1980-03-01 09:00:00,"Mar 01, 1980  (Feb)",04:00,50.20,,46.20
88944,173,1980-02-01 09:00:00,"Feb 01, 1980  (Jan)",04:00,46.20,,44.80
88943,173,1980-01-01 09:00:00,"Jan 01, 1980  (Dec)",04:00,44.80,,48.00
88942,173,1979-12-01 09:00:00,"Dec 01, 1979  (Nov)",04:00,48.00,,49.00
88941,173,1979-11-01 09:00:00,"Nov 01, 1979  (Oct)",04:00,49.00,,49.60
88940,173,1979-10-01 09:00:00,"Oct 01, 1979  (Sep)",04:00,49.60,,49.50
88939,173,1979-09-01 09:00:00,"Sep 01, 1979  (Aug)",04:00,49.50,,51.30
88938,173,1979-08-01 09:00:00,"Aug 01, 1979  (Jul)",04:00,51.30,,52.70
88937,173,1979-07-01 09:00:00,"Jul 01, 1979  (Jun)",04:00,52.70,,54.40
88936,173,1979-06-01 09:00:00,"Jun 01, 1979  (May)",04:00,54.40,,56.20
88935,173,1979-05-01 09:00:00,"May 01, 1979  (Apr)",04:00,56.20,,57.70
88934,173,1979-04-01 09:00:00,"Apr 01, 1979  (Mar)",04:00,57.70,,58.20
88933,173,1979-03-01 09:00:00,"Mar 01, 1979  (Feb)",04:00,58.20,,58.50
88932,173,1979-02-01 09:00:00,"Feb 01, 1979  (Jan)",04:00,58.50,,59.40
88931,173,1979-01-01 09:00:00,"Jan 01, 1979  (Dec)",04:00,59.40,,61.30
88930,173,1978-12-01 09:00:00,"Dec 01, 1978  (Nov)",04:00,61.30,,60.10
88929,173,1978-11-01 09:00:00,"Nov 01, 1978  (Oct)",04:00,60.10,,60.50
88928,173,1978-10-01 09:00:00,"Oct 01, 1978  (Sep)",04:00,60.50,,60.30
88927,173,1978-09-01 09:00:00,"Sep 01, 1978  (Aug)",04:00,60.30,,62.20
88926,173,1978-08-01 09:00:00,"Aug 01, 1978  (Jul)",04:00,62.20,,60.50
88925,173,1978-07-01 09:00:00,"Jul 01, 1978  (Jun)",04:00,60.50,,60.20
88924,173,1978-06-01 09:00:00,"Jun 01, 1978  (May)",04:00,60.20,,57.70
88923,173,1978-05-01 09:00:00,"May 01, 1978  (Apr)",04:00,57.70,,55.00
88922,173,1978-04-01 09:00:00,"Apr 01, 1978  (Mar)",04:00,55.00,,55.90
88921,173,1978-03-01 09:00:00,"Mar 01, 1978  (Feb)",04:00,55.90,,57.40
88920,173,1978-02-01 09:00:00,"Feb 01, 1978  (Jan)",04:00,57.40,,59.80
88919,173,1978-01-01 09:00:00,"Jan 01, 1978  (Dec)",04:00,59.80,,56.10
88918,173,1977-12-01 09:00:00,"Dec 01, 1977  (Nov)",04:00,56.10,,55.40
88917,173,1977-11-01 09:00:00,"Nov 01, 1977  (Oct)",04:00,55.40,,53.90
88916,173,1977-10-01 09:00:00,"Oct 01, 1977  (Sep)",04:00,53.90,,54.90
88915,173,1977-09-01 09:00:00,"Sep 01, 1977  (Aug)",04:00,54.90,,57.70
88914,173,1977-08-01 09:00:00,"Aug 01, 1977  (Jul)",04:00,57.70,,56.80
88913,173,1977-07-01 09:00:00,"Jul 01, 1977  (Jun)",04:00,56.80,,59.70
88912,173,1977-06-01 09:00:00,"Jun 01, 1977  (May)",04:00,59.70,,56.90
88911,173,1977-05-01 09:00:00,"May 01, 1977  (Apr)",04:00,56.90,,58.40
88910,173,1977-04-01 09:00:00,"Apr 01, 1977  (Mar)",04:00,58.40,,55.00
88909,173,1977-03-01 09:00:00,"Mar 01, 1977  (Feb)",04:00,55.00,,54.80
88908,173,1977-02-01 09:00:00,"Feb 01, 1977  (Jan)",04:00,54.80,,56.60
88907,173,1977-01-01 09:00:00,"Jan 01, 1977  (Dec)",04:00,56.60,,51.70
88906,173,1976-12-01 09:00:00,"Dec 01, 1976  (Nov)",04:00,51.70,,53.50
88905,173,1976-11-01 09:00:00,"Nov 01, 1976  (Oct)",04:00,53.50,,53.60
88904,173,1976-10-01 09:00:00,"Oct 01, 1976  (Sep)",04:00,53.60,,54.50
88903,173,1976-09-01 09:00:00,"Sep 01, 1976  (Aug)",04:00,54.50,,55.90
88902,173,1976-08-01 09:00:00,"Aug 01, 1976  (Jul)",04:00,55.90,,58.20
88901,173,1976-07-01 09:00:00,"Jul 01, 1976  (Jun)",04:00,58.20,,58.80
88900,173,1976-06-01 09:00:00,"Jun 01, 1976  (May)",04:00,58.80,,60.60
88899,173,1976-05-01 09:00:00,"May 01, 1976  (Apr)",04:00,60.60,,58.40
88898,173,1976-04-01 09:00:00,"Apr 01, 1976  (Mar)",04:00,58.40,,61.50
88897,173,1976-03-01 09:00:00,"Mar 01, 1976  (Feb)",04:00,61.50,,58.80
88896,173,1976-02-01 09:00:00,"Feb 01, 1976  (Jan)",04:00,58.80,,54.90
88895,173,1976-01-01 09:00:00,"Jan 01, 1976  (Dec)",04:00,54.90,,54.50
88894,173,1975-12-01 09:00:00,"Dec 01, 1975  (Nov)",04:00,54.50,,55.50
88893,173,1975-11-01 09:00:00,"Nov 01, 1975  (Oct)",04:00,55.50,,54.40
88892,173,1975-10-01 09:00:00,"Oct 01, 1975  (Sep)",04:00,54.40,,51.40
88891,173,1975-09-01 09:00:00,"Sep 01, 1975  (Aug)",04:00,51.40,,47.20
88890,173,1975-08-01 09:00:00,"Aug 01, 1975  (Jul)",04:00,47.20,,45.10
88889,173,1975-07-01 09:00:00,"Jul 01, 1975  (Jun)",04:00,45.10,,41.20
88888,173,1975-06-01 09:00:00,"Jun 01, 1975  (May)",04:00,41.20,,37.50
88887,173,1975-05-01 09:00:00,"May 01, 1975  (Apr)",04:00,37.50,,31.60
88886,173,1975-04-01 09:00:00,"Apr 01, 1975  (Mar)",04:00,31.60,,34.40
88885,173,1975-03-01 09:00:00,"Mar 01, 1975  (Feb)",04:00,34.40,,30.70
88884,173,1975-02-01 09:00:00,"Feb 01, 1975  (Jan)",04:00,30.70,,30.90
88883,173,1975-01-01 09:00:00,"Jan 01, 1975  (Dec)",04:00,30.90,,37.90
88882,173,1974-12-01 09:00:00,"Dec 01, 1974  (Nov)",04:00,37.90,,42.70
88881,173,1974-11-01 09:00:00,"Nov 01, 1974  (Oct)",04:00,42.70,,46.20
88880,173,1974-10-01 09:00:00,"Oct 01, 1974  (Sep)",04:00,46.20,,52.90
88879,173,1974-09-01 09:00:00,"Sep 01, 1974  (Aug)",04:00,52.90,,54.80
88878,173,1974-08-01 09:00:00,"Aug 01, 1974  (Jul)",04:00,54.80,,54.70
88877,173,1974-07-01 09:00:00,"Jul 01, 1974  (Jun)",04:00,54.70,,55.70
88876,173,1974-06-01 09:00:00,"Jun 01, 1974  (May)",04:00,55.70,,59.90
88875,173,1974-05-01 09:00:00,"May 01, 1974  (Apr)",04:00,59.90,,61.80
88874,173,1974-04-01 09:00:00,"Apr 01, 1974  (Mar)",04:00,61.80,,58.60
88873,173,1974-03-01 09:00:00,"Mar 01, 1974  (Feb)",04:00,58.60,,62.10
88872,173,1974-02-01 09:00:00,"Feb 01, 1974  (Jan)",04:00,62.10,,63.60
88871,173,1974-01-01 09:00:00,"Jan 01, 1974  (Dec)",04:00,63.60,,68.10
88870,173,1973-12-01 09:00:00,"Dec 01, 1973  (Nov)",04:00,68.10,,66.20
88869,173,1973-11-01 09:00:00,"Nov 01, 1973  (Oct)",04:00,66.20,,63.50
88868,173,1973-10-01 09:00:00,"Oct 01, 1973  (Sep)",04:00,63.50,,62.70
88867,173,1973-09-01 09:00:00,"Sep 01, 1973  (Aug)",04:00,62.70,,57.80
88866,173,1973-08-01 09:00:00,"Aug 01, 1973  (Jul)",04:00,57.80,,65.00
88865,173,1973-07-01 09:00:00,"Jul 01, 1973  (Jun)",04:00,65.00,,64.80
88864,173,1973-06-01 09:00:00,"Jun 01, 1973  (May)",04:00,64.80,,67.70
88863,173,1973-05-01 09:00:00,"May 01, 1973  (Apr)",04:00,67.70,,69.60
88862,173,1973-04-01 09:00:00,"Apr 01, 1973  (Mar)",04:00,69.60,,69.60
88861,173,1973-03-01 09:00:00,"Mar 01, 1973  (Feb)",04:00,69.60,,72.10
88860,173,1973-02-01 09:00:00,"Feb 01, 1973  (Jan)",04:00,72.10,,70.50
88859,173,1973-01-01 09:00:00,"Jan 01, 1973  (Dec)",04:00,70.50,,69.90
88858,173,1972-12-01 09:00:00,"Dec 01, 1972  (Nov)",04:00,69.90,,67.00
88857,173,1972-11-01 09:00:00,"Nov 01, 1972  (Oct)",04:00,67.00,,65.10
88856,173,1972-10-01 09:00:00,"Oct 01, 1972  (Sep)",04:00,65.10,,61.70
88855,173,1972-09-01 09:00:00,"Sep 01, 1972  (Aug)",04:00,61.70,,60.10
88854,173,1972-08-01 09:00:00,"Aug 01, 1972  (Jul)",04:00,60.10,,58.60
88853,173,1972-07-01 09:00:00,"Jul 01, 1972  (Jun)",04:00,58.60,,61.40
88852,173,1972-06-01 09:00:00,"Jun 01, 1972  (May)",04:00,61.40,,59.30
88851,173,1972-05-01 09:00:00,"May 01, 1972  (Apr)",04:00,59.30,,59.80
88850,173,1972-04-01 09:00:00,"Apr 01, 1972  (Mar)",04:00,59.80,,60.60
88849,173,1972-03-01 09:00:00,"Mar 01, 1972  (Feb)",04:00,60.60,,59.60
88848,173,1972-02-01 09:00:00,"Feb 01, 1972  (Jan)",04:00,59.60,,57.60
88847,173,1972-01-01 09:00:00,"Jan 01, 1972  (Dec)",04:00,57.60,,52.30
88846,173,1971-12-01 09:00:00,"Dec 01, 1971  (Nov)",04:00,52.30,,55.00
88845,173,1971-11-01 09:00:00,"Nov 01, 1971  (Oct)",04:00,55.00,,55.10
88844,173,1971-10-01 09:00:00,"Oct 01, 1971  (Sep)",04:00,55.10,,53.60
88843,173,1971-09-01 09:00:00,"Sep 01, 1971  (Aug)",04:00,53.60,,54.40
88842,173,1971-08-01 09:00:00,"Aug 01, 1971  (Jul)",04:00,54.40,,53.80
88841,173,1971-07-01 09:00:00,"Jul 01, 1971  (Jun)",04:00,53.80,,54.20
88840,173,1971-06-01 09:00:00,"Jun 01, 1971  (May)",04:00,54.20,,54.50
88839,173,1971-05-01 09:00:00,"May 01, 1971  (Apr)",04:00,54.50,,51.20
88838,173,1971-04-01 09:00:00,"Apr 01, 1971  (Mar)",04:00,51.20,,54.80
88837,173,1971-03-01 09:00:00,"Mar 01, 1971  (Feb)",04:00,54.80,,47.90
88836,173,1971-02-01 09:00:00,"Feb 01, 1971  (Jan)",04:00,47.90,,45.40
88835,173,1971-01-01 09:00:00,"Jan 01, 1971  (Dec)",04:00,45.40,,39.70
88834,173,1970-12-01 09:00:00,"Dec 01, 1970  (Nov)",04:00,39.70,,42.40
88833,173,1970-11-01 09:00:00,"Nov 01, 1970  (Oct)",04:00,42.40,,44.10
88832,173,1970-10-01 09:00:00,"Oct 01, 1970  (Sep)",04:00,44.10,,47.30
88831,173,1970-09-01 09:00:00,"Sep 01, 1970  (Aug)",04:00,47.30,,49.50
88830,173,1970-08-01 09:00:00,"Aug 01, 1970  (Jul)",04:00,49.50,,51.10
88829,173,1970-07-01 09:00:00,"Jul 01, 1970  (Jun)",04:00,51.10,,47.20
88828,173,1970-06-01 09:00:00,"Jun 01, 1970  (May)",04:00,47.20,,45.00
88827,173,1970-05-01 09:00:00,"May 01, 1970  (Apr)",04:00,45.00,,46.90
88826,173,1970-04-01 09:00:00,"Apr 01, 1970  (Mar)",04:00,46.90,,47.40
88825,173,1970-03-01 09:00:00,"Mar 01, 1970  (Feb)",04:00,47.40,,48.70
88824,173,1970-02-01 09:00:00,"Feb 01, 1970  (Jan)",04:00,48.70,,52.00
88823,173,1970-01-01 09:00:00,"Jan 01, 1970  (Dec)",04:00,52.00,,
